label,text
1,What is the current traffic control section on the Central Upbound Line?
1,Please tell me what the highest temperature is in Sokcho this Thursday.
1,Let me know what your schedule is for next Monday.
1,How many degrees is it different from the outside?
1,Is the bathroom exhaust fan running?
1,Find articles related to the Europe-Asia Summit
1,How much precipitation is expected today?
1,Can you find an article about the scientificization of Korean archery equipment?
1,Check if the temperature today is lower than yesterday
1,How is the weather in Jeju Island this weekend?
1,Is there any rain news this week?
1,Can you tell me about the rainfall in Bangkok in November?
1,What's the weather like in Daegu this Saturday?
1,How much space is left in your mailbox?
1,Find emails with meeting in the subject line among the emails received last year.
1,Can you tell me the weather temperature in the spring of 1009?
1,I'm debating whether to take traveler's checks or open a bank account.
1,Did you see that movie?
1,Please tell me when my brother's birthday is
1,Is the light off at the front door?
1,Find out if there are any recent articles related to German soccer.
1,What time did yesterday’s schedule end?
1,Did you cancel your trip to Japan?
1,Should I take an umbrella tomorrow?
1,Just call me this week’s lunch schedule.
1,"Cain, who killed Abel, was exiled to the land of Nod. What does the land of Nod mean?"
1,Search for areas with heavy fog on Seoul roads today.
1,What is the UV index?
1,How are you these days?
1,What time is the reservation for the massage shop next week?
1,How many emails do I have unread?
1,Is there an electronic handwritten signature function among the email signature functions?
1,Make sure the microwave is turned off
1,Check to see if it snows tomorrow morning
1,Road conditions on major highways are poor.
1,Please tell me when and how long your last trip to Europe was.
1,Did the other person read the email I sent yesterday?
1,What is the humidity in the house?
1,Where are you planning to meet your friend tomorrow at 7 o'clock?
1,How many emails are in your inbox?
1,"Oh, the teachers are here. Teacher Jeong, are you healthy? Oh, teacher, what’s wrong with your eyes?"
1,Can you check what email was sent to your dad 10 days ago?
1,Are you planning to meet your boyfriend tomorrow?
1,Show the weather from the third day of September to the fifth day of September.
1,What restaurant did you go to last Christmas?
1,What is the precipitation today?
1,When is the third consecutive holiday this year?
1,Please tell me when it will snow tomorrow
1,Please tell me when I will be with my girlfriend for 100 days
1,Would you like to tell me the temperature status of the refrigerator?
1,Do you pay in cash or by card?
1,Please tell me when the typhoon will hit this week
1,Check where the new email came from
1,How much hotter is it this year than last year?
1,monthly weather no
1,How is the fine dust level today?
1,Please tell me when the rain will be this week
1,Are there thunderstorms tonight?
1,Please tell me how many days the inevitable heat will last
1,Tell me how much it will rain tomorrow
1,What was the weather like across the country last week?
1,Tomorrow's sunrise and sunset times in Busan are
1,How many substitute holidays are there this year?
1,What is the fastest public transportation to the terminal?
1,When was the rain last week?
1,Can you tell me the email from KakaoTalk?
1,The Bible that a pastor reads when he visits a home that cannot have children
1,Tomorrow will be as hot as today
1,What is the weather forecast for Mokpo this Thursday?
1,What is the ticketing schedule?
1,Your previously injured arm is completely healed.
1,Do you have an email scheduled for Eunjung Lee at 1:00 next Tuesday?
1,Where is the meeting place for tomorrow evening?
1,Look up the humidity tomorrow.
1,When will it get cold?
1,Please let me know if any of the emails I received this week contain upceptance.
1,They said they had an endoscopy and it said it was gastritis.
1,What day and time is this week’s part-time dinner party?
1,Which can you learn faster: a board or skis?
1,Please tell me the deadline for today's assignment
1,Are there any unanswered emails?
1,I don't know how much the fee is for an account transfer.
1,Find out how long it will snow today
1,Can I restore emails from the trash to my inbox?
1,When will the heat end?
1,Is your professor’s email in your address book?
1,Where are you planning to eat tomorrow at 11 o’clock?
1,Please check if the water is turned off.
1,Why on earth did you lend your bank name to someone else?
1,Have you ever taken an online lecture on education?
1,Why did the questions suddenly become so difficult on this test?
1,I don't know how long it will rain today
1,What was the name of the movie you saw a week ago evening?
1,Can I know the schedule of participating conferences next month?
1,How many areas are currently under a yellow dust advisory?
1,What time are you going to go jogging tomorrow morning?
1,Please check the electronics turned on in the master bedroom.
1,What is the probability of rain today?
1,Let’s look at the home screen.
1,Let me know if there are any emails that aren't opening
1,Did you get a reply to any emails today?
1,Where is the Pizza Hut near Seoul National University?
1,Check if the boiler is on
1,"Grandfather cut it off, right?"
1,I think I drank too much yesterday. How do I feel?
1,What to eat at the cafeteria during lunch time
1,Do you know where the coldest place in the world will be tomorrow?
1,When should I go?
1,How do I sell stocks and use them for cash?
1,Is the gas stove on?
1,When is the start date of next semester?
1,Tell me when the sun will rise tomorrow
1,I know how windy it will be tomorrow
1,"Which jazz bar has the best atmosphere in Jongno, Seoul?"
1,How many days are left until the next paper presentation?
1,Is the bathroom light on?
1,Let me know if you have any family-related events this week.
1,Where is the highest rainfall in the world today?
1,What is the temperature tomorrow?
1,What degree is the boiler currently set to?
1,What is the name of the typhoon coming from the southern coast?
1,"Professor, what room is your lab?"
1,Please see if there is any news of rain this week.
1,Which is safer: the post office or the bank?
1,I'm wondering whether Danjeon breathing or yoga is better.
1,Did you change the restaurant time for the 5 o'clock family gathering tomorrow?
1,How is the weather in France now?
1,KTX is in reverse direction so you won’t get motion sickness.
1,Please tell me what the weather will be this Wednesday morning
1,Please tell me what time the meeting is today
1,Find out if there will be thunderstorms today
1,Can you organize the senders of emails on my birthday?
1,Please let me know when you plan to take the PT this week.
1,I'm going to school even though it's vacation. My sister is doing well too.
1,Please tell me the maximum snowfall amount yesterday
1,When is my sister’s due date?
1,When will the storm warning disappear?
1,Where is the sauna near Seoul Station?
1,Let’s look at the article about Lee Bong-ju’s match in Athens.
1,Search the national weather tomorrow morning
1,Please tell me what the schedule is for January and Month
1,When do you get your cell phone repaired?
1,what did i do yesterday
1,Please tell me when the rainy season starts in Seoul
1,When does the audit schedule start at the beginning of October?
1,Please tell me the rainfall in Seoul last week.
1,How much humidity is in your house?
1,"Among the emails in the trash, how many are written to me?"
1,How many days of annual leave can you use per year?
1,I'm going to see a movie next Tuesday. We can watch it together.
1,I really see you
1,Can you tell me the hottest day of the week?
1,How do I get to the billiards hall near Seoul National University?
1,Check if there is an email from the PR team.
1,What time is the meeting schedule tomorrow?
1,Will there be a big loss if I cancel my regular savings account?
1,Did you confirm receipt of the email I sent yesterday?
1,How will the call interest rate increase affect us?
1,Please tell me when my grandmother's death anniversary is
1,Please tell me the meeting schedule for tomorrow morning.
1,When will Haeundae Beach in Busan open?
1,That's great. How about around 1 this afternoon? My name is Yoshida. I need you to tell me how to get to that office.
1,Does the water purifier now produce warm water?
1,Have all school events been canceled this month?
1,Can you check if there is an email from the insurance company?
1,Could you please check if there is a boiler in the master bedroom?
1,Make sure the gas light is turned off
1,The day with the least precipitation this year
1,Is it raining today in the central region?
1,No precipitation this week
1,Are there any emails left in the trash?
1,Let me know how many emails you received today
1,Where is the place for Dad’s 60th birthday?
1,Can you check if the lights are on in the living room?
1,Show off the beauty of daily sports
1,Please tell me the congested section of the Namhae Expressway.
1,Is the air conditioner on?
1,What is the temperature inside the boiler?
1,I heard the company is in trouble after going bankrupt. Should I quit?
1,Are the curtains in the master bedroom closed?
1,Will the discomfort index be high tomorrow?
1,Look who's at the front door
1,Find articles related to Choi Kyung-ju’s current status.
1,Can you tell me the early voting date?
1,Check the boiler operation status.
1,"Dear friend, has your health improved?"
1,How do I go to the dentist in Busan who provides the least painful treatment?
1,Check the date of your parents’ wedding anniversary.
1,It’s snowing in Chuncheon today
1,What time is the flea market this Sunday?
1,How many of the emails I received today were advertising emails?
1,When was the certification exam date?
1,Where is the daily schedule for January and Month?
1,What channel is KBS on TV?
1,What is the air conditioner temperature setting?
1,Dong-A Ilbo Let’s look at today’s horoscopes for each constellation.
1,How are you these days?
1,What is the scope of the test?
1,Please make sure you have sent an email to your professor requesting a grade correction.
1,Please tell me the sunset time this weekend
1,Is the microwave power on?
1,Show me the condition of the outer ring road.
1,Find out the latest status of Cha Bum-geun.
1,Are all your inboxes deleted?
1,Can you please check whether the sent mailbox has been deleted?
1,Should I get a 19-inch or 10-inch monitor?
1,Let me know if it's going to rain this vacation
1,Is there gas on in the kitchen?
1,Can cable cars also be considered a means of transportation?
1,Will I be free tomorrow?
1,What's the news about arson today?
1,Please tell me the status of the Gyeongbu Expressway entrance section.
1,When is the first snow this year?
1,What time is your schedule tomorrow afternoon?
1,But which company did I buy it from?
1,How is the air in the small room?
1,Please tell me what the weather will be like in Seoul this Sunday
1,Please tell me what classes are on Wednesday
1,What is the desired temperature of the air conditioner now?
1,Please tell me when the assignment is due this week
1,Did you get an email from work today?
1,Please tell me the meeting time at 5pm today
1,Who killed all of Ahab's relatives?
1,Please tell me your hospital appointment schedule for next month.
1,Please tell me the hottest day this week
1,When will my eldest son come to America?
1,How big is the attached file?
1,Do you know what the name of this typhoon is?
1,Please check the date of this month’s health checkup.
1,Did you get a reply from eBay?
1,When did you pay the rent this month?
1,Is the link attached to the email safe?
1,Please notify me of damaged email attachments
1,Could you check the weather this morning?
1,Please tell me the weather in Osaka on June 15th
1,Is it raining now?
1,From when to when is the vacation period?
1,What is the highest temperature today?
1,What was the title of the movie you were planning to see tomorrow evening?
1,My vacation plans were canceled. What should I do?
1,I'm going to Gyeongbokgung Palace tomorrow. Please tell me what the weather is like.
1,Make sure the charger is unplugged from the outlet.
1,Please tell me what the fine dust is today
1,Please tell me if it will rain this morning
1,Can you tell me what the probability is that it will snow in the evening?
1,How many email addresses have been marked as spam?
1,How many emails did you receive this week?
1,Can you tell me the date the international call came in last week?
1,Is the air purifier turned on?
1,What is the level of fine dust next week?
1,"Please tell me the address of Terra Rosa, where you went last month."
1,Check the temperature in the living room
1,Please let me know when our company’s regular meeting is.
1,Did you get an email this morning?
1,Please tell me how big the earthquake was today
1,Have you deleted all credit card overseas approval details emails and emptied the trash?
1,Is the explanation to be submitted to the Fair Trade Commission finalized?
1,Let me know what you have planned for tomorrow
1,How is Kim Dong-seong doing these days?
1,Please tell me what the weather was like on my birthday last year
1,Is there a heat wave warning in Daegu again today?
1,Will it snow tomorrow?
1,Find out when the first snow was last year
1,Do you know how many vegetables are in the fresh produce section?
1,Please tell me what the lowest temperature will be tomorrow
1,Please tell me the weather tomorrow morning in Busan
1,Can you tell me the sunrise time?
1,How do I get to the rib restaurant in Mapo?
1,Do you know when the heat wave warning will end?
1,"Then you'll wait too long, but it's okay"
1,How many things are on your schedule today?
1,Are there any emails that failed to be received?
1,Can you tell me the temperature next Saturday?
1,Please tell me which days of the week Seoul is affected by yellow dust this week.
1,How much UV rays will there be tomorrow?
1,Please tell me your schedule for your wedding anniversary.
1,When is the hottest day this week?
1,Can you tell me the fine dust concentration in Seoul today?
1,Check if it's windy today
1,How many degrees does it rise at 11 o'clock today?
1,Is there heavy rain forecast for this weekend?
1,Please check whether you received the email from the company yesterday.
1,where are we now
1,Is it possible to change the flight?
1,How many emails did you receive today?
1,What time is your shopping schedule today?
1,Check if the front door is locked
1,What is your favorite color?
1,Please let me know when the service is next month
1,What is the temperature at 10 o'clock on Tuesday morning?
1,Do you need to shop?
1,Is the gas light off?
1,Did you get a read confirmation of the email you sent to your younger brother?
1,When will the fine dust index be the lowest in Seoul next week?
1,Did you go to the gym more than twice last week?
1,What should I do tomorrow?
1,Where is the typhoon passing near our country right now?
1,Can I use it next time?
1,Search Anyang weather today
1,Should I buy the book or get it bound?
1,Can you tell me when the first snow fell last year?
1,Check the weather tomorrow afternoon
1,What time will it snow today?
1,Did you put all the emails from last year in the trash?
1,What time is the alumni meeting next week?
1,When will the typhoon come to Seoul?
1,Please tell me what day Chinese New Year falls this year
1,What is the lowest temperature tomorrow?
1,Please tell me if I need to bring an umbrella tomorrow
1,Are you okay with your ear pain? Will you stay at the hospital?
1,Is there an email sent to a friend in your sent mailbox?
1,Would it be better to sign up for insurance through home shopping?
1,Do you know how many credits you need to graduate from our department?
1,What will the temperature be at noon today?
1,Check if the washing machine is running
1,Find out if the humidity will be high tomorrow
1,Where is the post office near Yeouinaru Station?
1,Where is the lunch date tomorrow?
1,How long will it rain?
1,Where did the email come from 5 minutes ago?
1,Are you sure there are 11 unread emails in your temporary archive?
1,Make sure the front door is locked
1,How many of the emails sent yesterday were not confirmed to have been received?
1,Stock prices have plummeted. What is the cause?
1,I heard the suicide rate goes up in the spring. Why is that?
1,Find articles related to traffic fatalities
1,Where is the Golden Temple in Korea?
1,It’s windy right now on Jeju Island.
1,Are there any new emails in the linked email account?
1,What about the congestion section of the Gyeongbu Line?
1,Please tell me what the weather will be like tomorrow compared to today
1,Please tell me the weather in Seoul at 9 o'clock tonight
1,How is the weather tomorrow afternoon?
1,How long will the heat wave last?
1,Is there an email from Canada three days ago?
1,Please tell me the date of my second daughter’s piano recital this year.
1,When is the coldest time of the day?
1,Why is the lid on the trash can?
1,What was the lowest temperature recorded in France today?
1,Please let me know your reservation for next Monday.
1,Tell me what to do this week
1,Search for restaurants near the meeting scheduled for August 1st.
1,There are still meetings scheduled for this week.
1,Did you receive an email related to today’s workshop?
1,What will the fine dust concentration be at 11 o’clock tomorrow?
1,Check how many emails came today
1,Please let me know if the professor has checked my assignment email.
1,I have to take an umbrella with me when I go out.
1,When is your business trip scheduled for this month?
1,Please tell me the number of emails received yesterday
1,What is the seminar schedule for next week?
1,What time is the wedding this week?
1,"Hmm, which is better to take, the highway or the national highway?"
1,Where should I go for the meeting tomorrow?
1,It's going to rain on Ttukseom next Saturday.
1,When is the watch repair schedule?
1,How many messages are in your spam folder?
1,I would like to audit the Sociology of the Curriculum class. Would it be okay?
1,Please tell me the highest temperature in Gangwon-do this Friday
1,Did you send a New Year’s card to your professor this New Year?
1,Please tell me the average temperature in July last year
1,Let’s look at LPG related articles
1,Tell me the weather tomorrow
1,What is the name of the person whose birthday is tomorrow?
1,"In our country, do you have to be an adult to do business as you please?"
1,What else do you need other than a foreign language?
1,How many emails are in the sent mailbox?
1,Is there a place nearby to go inline skating?
1,Did it rain in Seoul this morning?
1,Let me know if it's going to rain next Saturday
1,What is the fine dust concentration this Wednesday?
1,Is there a package at the front door?
1,Let me know what class is tomorrow
1,Check the temperature you felt yesterday morning.
1,Can you tell me about the holidays this month?
1,What's the weather like on the way home from work next Friday?
1,Is there a yellow dust forecast for next month?
1,Can I see the work?
1,Please tell me when the rain will start today
1,Are the living room lights off?
1,Did you receive an email with your shopping mall payment details?
1,Is the microwave turned off?
1,Has the email you wrote to me been deleted?
1,Did you make sure you sent an email to your professor requesting a grade correction?
1,"Bro, I don’t know when I’m going to go today, but it looks like I’ll be blocked a lot in a little while."
1,The bar with the best atmosphere in Busan
1,What will the humidity be like in Daejeon tomorrow morning?
1,Has it been a while?
1,Please tell me when Incheon maple leaves bloom
1,Is the fan spinning?
1,How can I speak kindly to you?
1,Check if you don't have to bring an umbrella tomorrow
1,Please tell me your morning schedule this week.
1,Please tell me the most common date for catching a cold
1,Do you have a schedule tomorrow afternoon?
1,Please tell me which day of the week the temperature change is greatest this week.
1,how is the weather today
1,"Sister, are you staying during the day this Sunday?"
1,Are stocks really luck or skill?
1,Did you have an appointment today?
1,What day was the club meeting last week?
1,How long has it been since your laptop was updated?
1,Please let me know what the fine dust concentration will be in Hapjeong-dong tomorrow morning.
1,What day is the alumni meeting next week?
1,I wonder how you are doing
1,Did you get a reply from the company?
1,Find the area where a weather warning was in effect yesterday
1,Please tell me what the schedule is for December
1,Did you send a reservation email to the professor in charge at 9 o’clock?
1,There will be hail in London tomorrow
1,Can you tell me how many days last month the fine dust was bad?
1,Please tell me where the email came from yesterday
1,What is the name of the typhoon coming this time?
1,Please tell me the weather in Beijing on Thursday
1,Search for how long it will rain in Pohang today
1,Or what should I do?
1,Tell me what the wind strength is today
1,Please tell me what day of the week National Foundation Day falls this year
1,Are there any open windows in your office?
1,What is the scope of the Korean language test?
1,Please tell me the location of the middle school class reunion tomorrow.
1,Can you search for emails from school yesterday?
1,Are you planning to meet your friend next Friday?
1,How many reservation emails are there in total?
1,Check if the bathroom light is on
1,Please tell me the strong wind speed in Jeju Island right now.
1,Is there a snow day next week?
1,Is there an email from the company with an attachment?
1,I don't know what week my brother and I are planning on skiing in December.
1,Where does it snow the most in winter?
1,Please tell me how long it is until my girlfriend's birthday
1,How full is your email capacity?
1,And tell me how much fuel I have
1,Is your deleted mailbox empty?
1,Will it connect with a large company like Samsung?
1,Please tell me the fine dust level today
1,Let me know if it will snow
1,Where are the nightclubs around Pusan ​​National University?
1,What types of internet deposits are there?
1,Please tell me the amount of snowfall at the end of December last year
1,Who are the people who sent me emails today?
1,Do you have an interview scheduled this month?
1,What's the weather like in Seoul tomorrow?
1,It's raining this afternoon
1,Make sure the balcony door is locked
1,Do you have time this Wednesday evening?
1,Is the light on in the master room?
1,"It's an urgent matter, so the sooner the better. When can it be done?"
1,Please tell me how much snow there was yesterday
1,Is there an alarm going off tomorrow morning?
1,Tell me the author of the book you're reading this week
1,Check if there are any emails from the company with attachments.
1,Please tell me when my grandfather’s memorial service is.
1,Are there curtains in the bedroom?
1,"What's the weather like tomorrow in Chicago, USA?"
1,"I'm thinking of getting insurance for my baby this time, what's the good deal?"
1,Show the flow of Jamsil Bridge at 11:00 on the 11st.
1,What was the weather like this time last year?
1,Is the cordless vacuum cleaner running now?
1,Please tell me the UV index in Seoul this afternoon.
1,Why are foreigners selling Korean stocks these days?
1,Are you planning to have dinner with grandpa tomorrow?
1,Check if you received an email regarding your pension reservation today.
1,Please tell me your schedule for this Friday
1,Tell me the weather in Singapore now
1,Look for a place with fog tomorrow
1,Are all emails from overseas in the important mailbox?
1,I need to replace the air purifier filter.
1,Where did it rain the most in Korea this year?
1,Is there anything suitable for me?
1,Please tell me the precipitation in Chuncheon tomorrow night
1,What class do you have on Wednesday?
1,Do you know what time the late night bus runs?
1,Please let me know your schedule for today
1,It's going to rain the day after tomorrow
1,What is the precipitation outside now?
1,"How are you doing, brother?"
1,When is Black Friday this year?
1,Tell me the boiler temperature
1,Is the front door closed?
1,I want to check if the air purifier is on.
1,Should I save money or get insurance?
1,Please check where the most recent email came from.
1,I made a lot of friends
1,Please tell me the last time you fed the cat.
1,Do you have plans for tonight?
1,My computer is updating
1,Are you using an outlet that wastes power unnecessarily?
1,Please check if there is any email from school today
1,Please search the monthly weather for September
1,How much is it per night?
1,What does it mean to quit your job?
1,There was news that your sister is getting married. When will it be?
1,Is the light on in the living room?
1,Did you save the email you used earlier?
1,Please tell me if the weather is hotter today than yesterday
1,Please tell me when the typhoon is coming
1,"I've just arrived at the restaurant I reserved for lunch, but is it still far away?"
1,When does Wednesday’s flower arranging lesson start?
1,What time is the hair salon tomorrow evening?
1,Did you receive an email with last month’s payment details?
1,How many important emails have you sent to your sister so far?
1,From when does the rainy season last?
1,Notify me of emails related to real estate transactions
1,Please tell me what time the consultation is today
1,Please check if there is an attachment in the email I sent to the professor the day before yesterday.
1,Please tell me the weather in Beijing this week
1,Could you read the schedule for the 8th of next month?
1,Please tell me the weather this Saturday
1,When was the hottest day this year?
1,Will you let me know if there is a rainy day this week?
1,Please tell me the sunrise and sunset time the day after tomorrow
1,Please tell me what the temperature will be tomorrow morning
1,Is Choi Soo-ah here?
1,Please tell me what day of the week Christmas is this year
1,What are the political events that may affect stock prices today?
1,Do you have an email from the company?
1,Do you have any emails from school?
1,Is there a stand on?
1,"I know other things, but I don’t know the reason for the rise in Samil Techwin’s stock price."
1,tell me how much it snows
1,Is the veranda door closed?
1,When does the rainy season end?
1,Please let me know the automatic email response email
1,What day of the week is Hangul Day?
1,Check if the washing machine is running properly
1,When is it not raining on the Han River this week?
1,Please let me know if it will rain next Saturday
1,Will there be first snow this week?
1,Will you tell me the weather in Daegu tomorrow afternoon?
1,When will the rain stop today?
1,What will the wind speed be tomorrow?
1,Check what the weather is like today
1,Which do you want to hear first: bad news or good news?
1,I’m curious about the weather in Gunsan tomorrow.
1,Check what temperature the freezer is
1,Let me know what your schedule is for this morning.
1,hello
1,Is there a karaoke room near Bundang?
1,What day is Lunar New Year this year?
1,Please tell me when the rain will stop today
1,What is the impact of international oil prices on the global stock market?
1,Why did a spark fly in her?
1,When is your dog’s vaccination due this month?
1,Please tell me the weather around my house this week
1,How many hours have you been watching TV now?
1,When is the business trip this year?
1,See who's in your recent unread emails.
1,Tell me what the temperature is outside right now
1,Is there a function to enter the address book in detail?
1,When do you check in?
1,Please let me know if a typhoon will pass by Seoul next week
1,When is the time to go to work tomorrow?
1,The expected rainfall for next winter is
1,What is the relationship between pillows and health?
1,It's tropical tonight
1,What time should I wake up tomorrow?
1,Please tell me the schedule for next month’s lab meeting.
1,I haven't heard anything about whether or not I'm having dinner or not.
1,Is the veranda door closed?
1,Can you tell me how many things are on your schedule for next week?
1,When will the yellow dust start this week?
1,What is the highest temperature today?
1,Let me know if it's going to rain tomorrow morning
1,Can you tell me what the next plan is?
1,Check how many emails I received yesterday
1,Is the light on in the living room?
1,Can you find the new email from last night?
1,Let me know which days of the week my schedule is free at 1 o'clock this week.
1,Find out what time the snow stops today
1,Will it rain or will it be sunny?
1,Let me know where the new email came from
1,Where is the convenience store near Namsan Park?
1,How does it feel to work in the New York office?
1,Is it correct to submit the organizational behavior management homework by May 10th?
1,Please tell me the fine dust concentration tomorrow
1,Is the light off in the living room?
1,Who came today?
1,What news channel is on now?
1,Is the oil crisis still happening?
1,Did you receive an email containing the word seminar?
1,Are there any labeled emails that you haven't read?
1,What were you like as a teenager?
1,What is the lowest temperature today?
1,Let me know what the fine dust will be like tomorrow
1,How humid is it today?
1,When was the last time you went to the hair salon?
1,Tell me your schedule for tomorrow evening
1,How many letters are in the trash can?
1,Can you tell me what the temperature is in the living room?
1,Which is better: orthopedics or oriental medicine?
1,How does the temperature feel today?
1,Please tell me the final exam schedule
1,Let me know if there is a meeting on Monday
1,Are the TV remote control batteries dead?
1,Will I be able to pass the final exam range?
1,Let me know if you have any plans tomorrow morning
1,When is the professor’s birthday?
1,Is it foggy this morning?
1,Check the condition of the central window blinds.
1,Can you tell me when your trip to Europe is next year?
1,Do you have plans for grocery shopping this evening?
1,Does laundry dry better in cold weather or hot weather?
1,Do you have any emails from Chuseok?
1,When is the lowest temperature today?
1,What was the traffic information like an hour ago?
1,Please tell me when the first snow will fall
1,Please tell me if the national road from Seoul to Incheon is currently blocked.
1,What is the weather like in Tokyo in July?
1,Can it rain in the middle of winter?
1,Please tell me when it will be below 17 degrees today
1,Who did you watch a movie with yesterday?
1,What day did I exercise this week?
1,What is the visibility today?
1,Should I return the money that was in my mom’s bag or should I just move on?
1,When was the last snowy day this winter?
1,Please tell me this year’s English tutoring schedule.
1,Why do kids go to school
1,What day is the alumni meeting next week?
1,Where is your friend’s wedding venue this month?
1,Please tell me the days this week when the minimum temperature is below zero degrees.
1,Please tell me where a heat wave warning is in effect tomorrow.
1,When was the day you decided to go to the theater with Jiyoung?
1,Why do you do this when you say you don't do this?
1,What is the dollar exchange rate these days?
1,Outdoor activities will be possible tomorrow due to fine dust.
1,What is between heaven and earth
1,Search for whether you need an umbrella tomorrow morning.
1,What was the basketball result yesterday?
1,Is there a rainy season front this week?
1,Please tell me your schedule for tomorrow
1,Is the light on the shoe cabinet turned off?
1,What do you do if you feel that your studies are not for you?
1,Where is the parking lot near Myeongdong?
1,How much is the Korean Air fare?
1,Please tell me when the company dinner was held last month.
1,Where are the mobile phone stores near Yongseon?
1,Please let me know if I received a reply to the email I sent yesterday.
1,Please tell me again what your goal is for the second half of the year.
1,How do I get to the billiards room near Seoul National University?
1,I had a thyroid test this week.
1,Did you get an email about the team last night?
1,What time is the meeting today?
1,Are all emails in the temporary storage mailbox deleted?
1,"I'm really worried whether I should go to a language school at school, a school near my house, or a conversation school."
1,When is my cat going to the vet this week?
1,Is the meeting registered at 5pm the day after tomorrow?
1,Did you send the assignment submission email?
1,How many emails are in drafts?
1,Please tell me when your mother's birthday is
1,Please tell me about the traffic flow at the northern end of Jamsil Bridge.
1,What time did you plan to meet your friends tomorrow?
1,Make sure tomorrow is colder than today
1,What time will you arrive?
1,When is the health checkup date set for this month?
1,Please tell me the weather next Sunday
1,Check if I have a meeting tomorrow evening.
1,I don’t know what time I’m going to the oriental medicine clinic tomorrow.
1,What time does it start raining today?
1,When will the fog clear?
1,Please tell me the day with the lowest temperature this week.
1,What is the first thing to consider when investing?
1,Can I find out the operation information of taxi companies these days?
1,Please tell me what the weather will be like tomorrow in Gwacheon
1,What is the probability of snow in Seoul on the 17th?
1,"You have brunch plans at 10am tomorrow, right?"
1,Please tell me when the first tropical night of the year is
1,Please let me know if there are any rainy days from the 6th to the 8th of next month.
1,What is the traffic situation in the Hongeun-dong Nokbeon Station section?
1,Did you receive an email this morning with the subject line “Meeting”?
1,How much is the daily temperature difference tomorrow?
1,Can you tell what time it is?
1,Please tell me the precipitation this morning
1,The dirtiest and most obscene dog in the world
1,Do you know the weather in Seoul tomorrow morning?
1,Is it better to save or to save?
1,Check the temperature in the living room
1,Search for articles about the abundance of food waste.
1,Check if the flower has wilted
1,Could you please check if the living room light is off?
1,Tell me what the weather will be like in the UK this winter
1,Please tell me the weather for Gyeongju this Thursday
1,It’s snowing in Gwacheon now
1,Did you delete the advertising email from Coupang yesterday?
1,Please tell me what time my dentist appointment is today.
1,Is there an article about the national handball team coach?
1,How is the fine dust in Jeju Island?
1,Please tell me the lowest temperature in the morning
1,Please tell me the highest temperature in the summer of 1019
1,Have all emails up to the date of production been deleted?
1,How much precipitation is there today?
1,Do you have plans to meet friends this week?
1,When is the paper due?
1,Please tell me which days of the week it rains this week
1,Why does a pig wag its tail
1,Please check the lunch meeting time today.
1,How do I get to the raw fish restaurant in Garak Market?
1,Is it going to rain?
1,When is the registration date for this semester?
1,Do you have a schedule at 1pm this afternoon?
1,Please let me know if the tropical night will appear tonight too.
1,Please tell me the hourly average fine dust concentration in Jindo.
1,Where is the Golden Temple in Korea?
1,Tell me how many emails have arrived in my smart mailbox
1,Make sure the television is on
1,Is the exhaust fan in the bathroom turned on?
1,Will you let me know if there is a day this week with good fine dust concentration?
1,Let me know if it's going to snow this morning
1,When will the sun rise tomorrow?
1,Show me the congestion section.
1,I don’t know where the business trip is going next week.
1,"Please tell me the weather in Jung-gu, Seoul"
1,Please tell me when cherry blossoms bloom in Seoul
1,What do you mean?
1,You have plans this weekend
1,Check if the refrigerator door is closed properly
1,Please tell me the weather next Monday
1,When is the best day for fine dust this week?
1,Is the TV on?
1,Where is the PlayStation room near Dongeui University?
1,Have you deleted everything except the emails in the trash?
1,What are your schedules this week?
1,Can you tell me when the course registration schedule is?
1,What is the temperature in the house?
1,What time will the fine dust concentration become normal today?
1,Is the front door locked?
1,The maximum temperature will rise by a few degrees tomorrow.
1,Please tell me the concentration of fine dust today
1,What time does it come down?
1,Do you have plans for the weekend?
1,Let me know if the first snow is coming this week
1,How long is the congestion zone in Busan?
1,Can you tell me the freezer temperature?
1,"Of the new letters today, how many were from Jeongmi?"
1,Please tell me when your birthday is
1,Find out when the coldest day is this week
1,Is there a way to get a degree while working at a company?
1,"I will always be by your side, you can look elsewhere."
1,Please tell me where the area with low fine dust concentration will be tomorrow.
1,Do you know when the typhoon will pass Seoul?
1,It keeps raining this week
1,Do I need parental consent when investing in stocks?
1,What is the expected daily temperature difference today?
1,Or should I buy it at Guam Stationery or Homeplus?
1,Please check how long this rainy season will last
1,Is there a way to increase work efficiency?
1,Where is the meeting place at 1 o'clock today?
1,Please let me know if yellow dust is coming tomorrow
1,What will the sea temperature in Gwangalli be tomorrow?
1,The oven is preheating
1,What article is related to wireless internet?
1,What is the market capitalization of stocks held by foreigners?
1,Please tell me how long it will rain
1,Please tell me the weather in Gunsan today
1,"Please tell me the weather in Auckland, New Zealand today"
1,Can you tell me the national weather today?
1,Please tell me the probability of snow this Saturday
1,How many degrees will the perceived temperature rise tomorrow?
1,Is it a personal bank account or a corporate bank account?
1,Please tell me where the meeting place is today
1,When is the flight departure time tomorrow?
1,When did you get a reply from your mom?
1,"If I quit six months’ worth of squash at once, will I get a big discount?"
1,Check if the bathroom light is on
1,Check how many unread emails there are
1,When is the 100th day with your girlfriend?
1,What is the average temperature today?
1,Please tell me what temperature it feels like on Thursday
1,Tell me how many unread emails I have until today
